-12.714,6.713
-12.548,5.7496
-12.888,5.4837
-14.461,4.4861
-14.321,4.4349
-12.754,2.421
-15.037,1.7466
-12.567,1.4279
-14.487,1.273
-14.377,1.1836
-15.242,1.1959
-14.66,0.94637
-13.923,0.83108
-13.944,0.6497
-13.212,0.55294
-13.631,0.20969
-13.864,0.20768
-12.871,0.016775
2.3772,-1.4522
-1.3172,3.444
0.20245,-1.2695
-1.4777,-5.1794
0.30674,-1.1096
0.63784,-5.0979
2.6437,1.7052
-3.1333,3.6997
-1.1752,1.0578
0.43892,-3.0737
-5.7228,1.8744
-0.68407,-2.0925
0.83783,-2.4139
1.3424,0.52814
-1.9826,2.9289
0.94902,4.3826
-1.7852,-3.1335
0.62665,2.3346
1.6562,0.022782
-0.47178,2.2849
3.9291,3.096
0.16907,-2.0108
0.9995,-1.6944
0.47689,2.7239
1.8485,2.0585
2.7559,6.4792
-3.7953,-6.2254
-1.8453,-6.9927
-0.7142,-1.1774
0.50085,1.0016
-1.3723,-2.8466
1.5868,-1.3368
-2.7424,0.036076
0.40826,-1.4386
1.3271,0.79024
-0.42569,-0.15412
0.91636,-1.545
-2.1099,-0.54454
0.2583,1.783
-0.060247,-1.6008
26.491,7.7162
27.018,7.7755
24.984,7.7703
22.697,5.6826
22.597,12.462
24.5,10.351
25.873,12.648
27.318,4.9326
24.182,10.229
25.72,13.663
24.88,4.1203
26.11,5.7205
25.124,10.695
25.77,8.7491
24.507,7.6339
24.742,1.0025
25.983,10.476
21.756,4.1951
26.553,4.2312
20.801,9.9724
23.364,11.112
21.769,6.4641
25.604,9.3734
26.169,8.4786
24.425,6.552
26.201,7.0329
26.054,10.719
19.377,12.511
23.42,11.291
28.879,4.3277
25.442,0.66565
24.463,-6.7843
25.827,-4.8302
27.726,-10.366
23.904,-7.1419
24.854,-1.6626
26.097,-6.9062
22.906,-11.269
26.985,-8.4932
26.623,-10.079
27.24,-12.534
28.917,-5.8837
25.275,-10.903
24.006,-7.3643
28.019,-10.584
28.238,-1.0797
23.762,-6.8281
23.357,-12.292
28.676,-6.2647
23.723,-7.7165
24.425,-11.654
17.794,-8.1187
23.844,-9.4416
22.885,-12.543
23.696,-7.5964
22.345,-6.8738
24.318,-8.2536
21.427,-9.911
26.025,-9.9748
25.404,-3.0552
39.988,10.593
43.901,10.938
38.994,12.878
35.738,6.2946
43.046,9.1359
37.895,9.1454
37.34,7.27
37.033,6.615
35.641,7.8504
36.563,11.605
38.589,10.553
37.65,7.7961
41.146,11.671
38.082,12.231
39.189,8.9213
43.48,11.839
40.268,9.0056
36.654,7.712
42.555,2.9462
36.408,7.528
38.371,3.5403
39.323,9.8243
35.65,7.3518
34.966,12.061
38.934,7.3728
35.686,8.2467
42.211,8.6881
38.883,4.9991
38.415,9.9404
34.546,10.821
44.164,-11.895
32.833,-8.1815
39.898,-8.2042
37.604,-7.9838
35.338,-12.11
41.954,-7.2685
35.031,-5.3102
34.757,-8.3044
39.852,-10.102
37.126,-7.9259
42.881,-6.8524
37.002,-8.5635
37.299,-4.7332
37.289,-9.9793
38.602,-8.2366
39.983,-5.6014
40.718,-6.3821
39.581,-3.2418
35.1,-8.8683
33.762,-5.7015
38.054,-8.7484
33.697,-7.5414
37.351,-11.387
35.106,-9.905
37.374,-12.122
37.545,-6.4608
37.058,-9.7451
38.76,-5.2473
36.883,-9.1668
34.41,-10.444
