0.75846,-4.0241
0.065259,-2.0297
2.7,-2.3198
0.84865,-2.0156
0.8843,-3.2677
0.96395,-3.9802
1.3067,-3.2149
-0.11782,-3.332
3.9053,-2.954
2.6132,-3.1822
0.57681,-3.7273
-0.56375,-4.3546
1.9185,-2.872
0.80613,-0.45095
2.9354,-3.5304
0.84733,-2.7629
0.41501,-2.3047
1.2641,-2.9543
-0.31235,-3.3297
1.3624,-5.001
-0.3326,-4.728
1.8059,-2.7121
-0.96437,-3.3649
-0.78559,-3.4767
1.4384,-5.6661
2.4625,-3.575
-0.32616,-0.82081
3.1089,-3.0778
0.78406,-2.4052
1.974,-6.1666
-0.0066872,-5.0876
0.42819,-2.2821
-0.65245,-3.9883
1.7408,-6.8081
2.6359,-5.8085
0.87244,-3.7612
1.1507,-2.7476
-0.70893,-2.1494
0.96158,-3.3059
-0.30795,-3.5543
1.3814,-3.3817
1.5217,-4.8482
-1.4802,-3.6029
-0.22801,-3.6219
1.3983,-5.0909
-0.96993,-4.5616
0.038958,-3.7482
0.68634,-2.381
0.83664,-2.6891
0.70649,-4.9401
1.7767,-4.3092
-0.7454,-2.976
1.6548,-2.9968
0.17655,-3.4779
0.13324,-3.375
0.49759,-2.7447
0.78283,-4.0306
1.2216,-4.9187
0.75888,-4.7932
0.41305,-2.309
1.2544,-3.9907
1.4303,-3.1827
0.55269,-4.888
2.974,-3.445
2.8114,-3.5518
2.3598,-2.8459
0.99186,-5.2607
0.18778,-3.8858
2.0809,-2.4968
1.3022,-3.5839
1.5658,-4.0984
2.1312,-4.2946
-0.62437,-3.6405
-0.64387,-3.1587
2.3789,-5.0428
-0.85203,-3.7688
0.90633,-2.2185
1.3521,-3.0302
0.1454,-3.5181
2.166,-2.7329
0.71293,-3.8518
3.6428,-3.0808
0.31534,-3.9761
1.1854,-2
0.69449,-3.3217
2.8684,-2.3129
0.47982,-4.5205
2.3642,-3.5282
0.87645,-5.0114
-1.9197,-4.469
2.5613,-4.0432
0.059955,-3.8883
1.7703,-4.3543
-1.6263,-4.2988
2.2241,-2.0327
2.2713,-2.9856
1.1973,-4.6732
1.7815,-4.3423
1.5208,-5.0058
0.86929,-2.1185
0.65999,-3.0521
5.4594,-6.2526
5.653,-6.3014
5.8433,-6.4203
5.0166,-6.2585
6.0854,-5.7074
6.0475,-4.6964
5.2843,-6.3287
6.0124,-6.1102
5.8542,-5.5579
5.9965,-6.0744
6.673,-6.0834
4.5962,-6.3783
5.9743,-5.1588
5.286,-4.9632
5.5852,-6.317
6.1127,-6.2102
4.7738,-7.7427
5.9431,-5.6742
4.9078,-6.7194
4.1637,-6.502
5.154,-5.4512
5.4039,-4.7441
5.0968,-6.6687
5.3452,-5.8907
5.5982,-5.8999
5.758,-5.6529
5.301,-6.6448
5.5566,-5.3155
6.7999,-6.0863
4.683,-6.969
5.0765,-6.776
5.2984,-6.8202
5.7526,-5.0207
6.2246,-5.911
5.7294,-6.1393
4.8325,-6.7568
5.0935,-5.8599
4.4577,-6.2335
5.6161,-5.754
5.8685,-4.7121
