9.8991,-7.705
15.886,9.1302
16.453,13.829
15.279,2.0713
16.523,9.645
15.74,5.8214
18.576,4.313
14.383,13.393
2.7171,-11.864
14.667,18.462
11.652,24.102
16.073,5.1846
15.515,18.18
16.647,2.319
14.841,5.1079
14.455,0.47013
15.51,1.8177
10.382,-7.4643
16.407,11.638
9.2814,26.774
17.809,7.1639
-11.033,21.326
-11.542,20.17
-15.079,22.157
-12.594,22.192
-13.79,20.338
-15.8,19.227
-12.875,21.368
-5.5188,19.544
-16.441,18.532
-15.741,21.316
-17.73,19.195
-7.1236,20.277
-7.2598,20.26
-8.4567,22.185
-16.738,19.157
-10.696,20.469
-13.448,20.694
-9.0533,20.205
-13.247,21.436
-10.408,22.884
-14.924,20.605
-5.0582,19.783
-20.115,15.686
-12.852,21.167
-7.8635,21.638
-2.591,18.519
-9.6274,22.477
-14.307,20.883
-8.6115,20.029
-9.5467,20.432
-14.286,18.539
-9.3058,19.094
-14.376,19.23
-14.369,19.441
-18.006,16.954
-14.969,19.871
-13.575,21.208
-5.5407,19.632
-0.68743,16.593
-10.669,20.896
-15.447,20.949
-13.79,20.837
-11.127,22.144
-10.885,20.448
-11.058,20.059
-17.296,18.181
-12.99,19.548
-10.457,20.597
-11.024,20.248
-10.396,20.541
-19.944,14.561
-16.84,19.799
-7.3107,20.762
-17.34,18.417
-1.9644,18.032
-10.28,22.239
-10.617,21.66
-9.6415,20.41
-14.954,20.203
-18.576,15.705
-16.479,18.847
-8.8741,20.469
-6.5658,20.695
-1.8501,15.234
-13.178,19.768
-14.677,21.126
-4.3613,19.689
-8.6558,20.312
-12.803,22.074
-10.833,19.516
-12.922,22.217
-6.7127,21.253
-7.6161,22.249
-18.595,15.714
-17.856,15.994
-11.208,20.415
-10.192,21.267
-7.0884,22.446
-9.4102,19.461
-11.587,20.926
-13.753,20.151
-13.295,20.083
-14.515,19.409
-3.922,19.722
-7.9709,19.879
-9.7095,21.099
-18.087,15.298
-12.857,20.435
-14.437,20.032
-6.6526,20.62
-11.09,18.88
-14.259,20.213
-17.825,13.302
-16.18,17.921
-7.1016,19.886
-13.935,18.643
-4.6963,19.565
-6.3988,20.233
-10.636,20.644
-10.153,20.177
-19.517,-1.4386
-21.695,0.82548
-16.109,-0.82023
-22.369,-0.70071
-20.481,0.4903
-20.059,-2.6245
-22.74,1.0419
-18.752,0.04358
-28.643,4.447
-18.352,-1.8112
-12.955,1.1596
-16.63,-0.10349
-13.595,2.8912
-21.538,-1.4989
-27.338,3.8288
-20.499,0.91103
-15.01,1.4524
-23.339,2.031
-9.2411,8.6482
-17.966,0.84794
-26.994,4.5106
-25.559,-0.37529
-25.521,0.21809
-14.758,1.9668
-23.132,2.2227
-20.037,-0.92215
-28.85,5.5879
-22.846,0.97028
-23.152,0.1171
-27.275,4.1649
-18.368,-0.24185
-12.813,1.9285
-13.012,5.4221
-18.932,0.8219
-13.331,2.3942
-24.586,0.44907
-28.691,3.4698
-20.923,1.6908
-22.239,1.8534
-19.287,2.3919
-13.576,1.6328
-16.072,-0.59124
-30.193,11.443
-20.283,-0.30077
-16.799,0.35102
-18.885,1.5508
-9.8324,4.9026
-20.203,-0.18142
-11.833,3.7842
-15.552,-0.3329
-16.068,-0.0081044
-18.544,0.98982
-13.221,2.7725
-20.822,-1.2336
-22.865,1.1544
-24.614,-0.39043
-16.684,-0.27635
-17.182,0.61585
-24.343,2.1209
-15.596,1.0029
-12.029,3.577
-11.074,3.5425
-25.167,-0.42275
-25.347,1.2835
-25.516,1.6926
-15.545,2.4298
-20.079,1.4292
-20.612,0.33976
-26.139,1.715
-18.206,-0.67969
-20.352,-1.414
-18.74,0.82189
-19.87,1.1033
-21.609,-0.47176
-15.281,3.0436
-18.902,-1.1853
-19.3,0.10081
-24.713,2.8921
-13.672,3.7595
-15.04,1.0518
-27.307,1.953
-20.827,-1.6728
-29.087,4.3391
-20.711,-0.90789
-23.741,0.27937
-22.346,1.4576
-29.012,4.1602
-20.841,1.8789
-23.873,-0.34597
-25.826,3.3927
-15.053,0.27695
-26.029,3.6335
-23.208,0.78896
-22.865,0.14283
-20.661,0.61963
-20.205,-1.7451
-22.534,-0.015574
-23.45,1.4785
-16.019,0.99165
-24.291,0.79679
-38.62,12.001
-35.344,21.128
-39.65,8.1552
-39.159,16.355
-38.489,1.8266
-39.978,9.2704
-38.368,4.2267
-35.003,22.586
-37.389,18.701
-40.527,5.8949
-40.825,15.795
-39.623,13.926
-38.65,10.215
-29.051,-7.1472
-39.871,10.883
-38.636,15.849
-36.295,21.642
-40.106,10.69
-39.838,3.2217
-40.071,11.124
-37.287,2.2147
-38.59,2.0973
-37.877,4.0739
-33.29,-5.9021
-37.339,1.3662
-40.006,16.805
-40.77,11.45
-27.009,28.215
-41.272,8.3436
-38.686,2.0018
-36.654,-1.3347
-41.957,9.6509
-39.493,14.408
-38.171,14.131
-32.54,-4.4977
-38.255,7.2209
-39.235,2.1736
-37.873,1.2095
-40.086,11.34
-38.209,17.33
-29.554,-8.1239
-39.758,14.911
-35.698,23.204
-37.247,17.914
-41.15,4.5839
-37.918,1.5264
-38.085,18.157
-38.055,5.1919
-40.094,7.6224
-39.426,4.2308
-38.153,-3.08
-37.575,8.2886
-36.303,-3.916
-38.078,9.158
-38.011,18.128
-40.048,8.1308
-22.21,29.755
-36.017,21.012
-40.24,8.5689
-40.717,9.1081
-34.485,-1.82
-36.198,23.327
-41.641,4.2711
-36.339,0.69028
-36.373,19.136
-36.991,-1.584
-38.213,15.308
-40.196,8.6911
-41.668,9.1119
-38.959,3.1624
-40.173,11.379
-40.29,8.7841
-34.545,24.567
-38.713,13.258
-38.689,2.985
-40.553,11.825
-36.38,-1.5563
-40.008,6.3518
-40.525,7.2333
-38.974,16.222
-42.085,12.927
-40.714,13.16
-34.747,-4.249
-28.71,26.54
-37.885,1.5721
-37.405,20.496
-39.67,1.6728
-37.859,0.82553
-38.4,16.79
-20.525,-10.51
-40.886,13.519
-38.626,6.6956
-39.199,0.10833
-38.849,17.307
-32.629,-6.3832
-36.861,-2.0707
-28.246,-6.1725
-40.281,13.367
-39.736,18.733
-38.928,5.7153
